sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
13433,7.8833,0.091667,0.0661,0.4592,0.025567,0.880891,-0.47332,0
13434,7.9,0.098167,0.0675,0.4899,0.030667,0.878817,-0.477159,0
13435,7.9167,0.094617,0.0678,0.5167,0.026817,0.876727,-0.480989,0
13436,7.9333,0.096167,0.071,0.5419,0.025167,0.87462,-0.48481,0
13437,7.95,0.098917,0.0683,0.5725,0.030617,0.872496,-0.488621,0
13438,7.9667,0.098933,0.0707,0.6007,0.028233,0.870356,-0.492424,0
13439,7.9833,0.09955,0.0697,0.6306,0.02985,0.868199,-0.496217,0
13440,8.0,0.101933,0.0676,0.6649,0.034333,0.866025,-0.5,0
13441,8.0167,0.102667,0.0664,0.7012,0.036267,0.863836,-0.503774,0
13442,8.0333,0.100067,0.067,0.7343,0.033067,0.861629,-0.507538,0
13443,8.05,0.097767,0.1466,0.6855,-0.048833,0.859406,-0.511293,0
13444,8.0667,0.102467,0.1484,0.6396,-0.045933,0.857167,-0.515038,0
13445,8.0833,0.104517,0.1495,0.5946,-0.044983,0.854912,-0.518773,0
13446,8.1,0.10365,0.1505,0.5477,-0.04685,0.85264,-0.522499,0
13447,8.1167,0.106583,0.1508,0.5035,-0.044217,0.850352,-0.526214,0
13448,8.1333,0.10165,0.1481,0.4571,-0.04645,0.848048,-0.529919,0
13449,8.15,0.1053,0.1472,0.4152,-0.0419,0.845728,-0.533615,0
13450,8.1667,0.107117,0.1494,0.3729,-0.042283,0.843391,-0.5373,0
13451,8.1833,0.1054,0.1427,0.3356,-0.0373,0.841039,-0.540974,0
13452,8.2,0.106283,0.1453,0.2966,-0.039017,0.838671,-0.544639,0
13453,8.2167,0.112117,0.147,0.2617,-0.034883,0.836286,-0.548293,0
13454,8.2333,0.110917,0.148,0.2246,-0.037083,0.833886,-0.551937,0
13455,8.25,0.115283,0.1487,0.1912,-0.033417,0.83147,-0.55557,0
13456,8.2667,0.112783,0.1473,0.1567,-0.034517,0.829038,-0.559193,0
13457,8.2833,0.113133,0.1487,0.1211,-0.035567,0.82659,-0.562805,0
13458,8.3,0.11315,0.1462,0.0881,-0.03305,0.824126,-0.566406,0
13459,8.3167,0.115817,0.1491,0.0548,-0.033283,0.821647,-0.569997,0
13460,8.3333,0.117283,0.1453,0.0268,-0.028017,0.819152,-0.573576,0
13461,8.35,0.115517,0.1495,0.0,-0.033983,0.816642,-0.577145,1
13462,8.3667,0.116833,0.1507,0.0,-0.033867,0.814116,-0.580703,1
13463,8.3833,0.119333,0.1487,0.0,-0.029367,0.811574,-0.58425,1
13464,8.4,0.1158,0.1483,0.0,-0.0325,0.809017,-0.587785,1
13465,8.4167,0.117983,0.1486,0.0,-0.030617,0.806445,-0.59131,1
13466,8.4333,0.115967,0.1465,0.0,-0.030533,0.803857,-0.594823,1
13467,8.45,0.11535,0.1474,0.0,-0.03205,0.801254,-0.598325,1
13468,8.4667,0.123067,0.1475,0.0,-0.024433,0.798636,-0.601815,1
13469,8.4833,0.121817,0.1482,0.0,-0.026383,0.796002,-0.605294,1
13470,8.5,0.12115,0.1516,0.0,-0.03045,0.793353,-0.608761,1
13471,8.5167,0.120517,0.1473,0.0,-0.026783,0.79069,-0.612217,1
13472,8.5333,0.123317,0.1482,0.0,-0.024883,0.788011,-0.615661,1
13473,8.55,0.1261,0.1459,0.0,-0.0198,0.785317,-0.619094,1
13474,8.5667,0.122567,0.1512,0.0,-0.028633,0.782608,-0.622515,1
13475,8.5833,0.1233,0.1476,0.0,-0.0243,0.779884,-0.625923,1
13476,8.6,0.125667,0.146,0.0,-0.020333,0.777146,-0.62932,1
13477,8.6167,0.123383,0.1477,0.0,-0.024317,0.774393,-0.632705,1
13478,8.6333,0.131983,0.1482,0.0,-0.016217,0.771625,-0.636078,1
13479,8.65,0.129783,0.1483,0.0,-0.018517,0.768842,-0.639439,1
13480,8.6667,0.12815,0.1492,0.0,-0.02105,0.766044,-0.642788,1
13481,8.6833,0.130567,0.1517,0.0,-0.021133,0.763232,-0.646124,1
13482,8.7,0.127933,0.1501,0.0,-0.022167,0.760406,-0.649448,1
13483,8.7167,0.1299,0.1491,0.0,-0.0192,0.757565,-0.65276,1
13484,8.7333,0.131583,0.1499,0.0,-0.018317,0.75471,-0.656059,1
13485,8.75,0.1326,0.1506,0.0,-0.018,0.75184,-0.659346,1
13486,8.7667,0.133167,0.1505,0.0,-0.017333,0.748956,-0.66262,1
13487,8.7833,0.1348,0.1514,0.0,-0.0166,0.746057,-0.665882,1
13488,8.8,0.13685,0.1478,0.0,-0.01095,0.743145,-0.669131,1
13489,8.8167,0.131183,0.1488,0.0,-0.017617,0.740218,-0.672367,1
13490,8.8333,0.136,0.1491,0.0,-0.0131,0.737277,-0.67559,1
13491,8.85,0.136683,0.1482,0.0,-0.011517,0.734323,-0.678801,1
13492,8.8667,0.137933,0.1459,0.0,-0.007967,0.731354,-0.681998,1
13493,8.8833,0.133183,0.15,0.0,-0.016817,0.728371,-0.685183,1
13494,8.9,0.1383,0.1521,0.0,-0.0138,0.725374,-0.688355,1
13495,8.9167,0.134367,0.1504,0.0,-0.016033,0.722364,-0.691513,1
13496,8.9333,0.139033,0.1493,0.0,-0.010267,0.71934,-0.694658,1
13497,8.95,0.139483,0.1496,0.0,-0.010117,0.716302,-0.69779,1
13498,8.9667,0.14205,0.1486,0.0,-0.00655,0.71325,-0.700909,1
13499,8.9833,0.142517,0.1483,0.0,-0.005783,0.710185,-0.704015,1
13500,9.0,0.136583,0.1128,0.0238,0.023783,0.707107,-0.707107,0
13501,9.0167,0.140567,0.0383,0.1261,0.102267,0.704015,-0.710185,0
13502,9.0333,0.14035,0.0387,0.2277,0.10165,0.700909,-0.71325,0
13503,9.05,0.145583,0.0406,0.3327,0.104983,0.69779,-0.716302,0
13504,9.0667,0.146967,0.0395,0.4402,0.107467,0.694658,-0.71934,0
13505,9.0833,0.146217,0.0349,0.5515,0.111317,0.691513,-0.722364,0
13506,9.1,0.140367,0.0387,0.6532,0.101667,0.688355,-0.725374,0
13507,9.1167,0.144617,0.0405,0.7573,0.104117,0.685183,-0.728371,0
13508,9.1333,0.145683,0.0358,0.8672,0.109883,0.681998,-0.731354,0
13509,9.15,0.1481,0.0347,0.9806,0.1134,0.678801,-0.734323,0
13510,9.1667,0.1482,0.0371,1.0917,0.1111,0.67559,-0.737277,0
13511,9.1833,0.149217,0.0386,1.2023,0.110617,0.672367,-0.740218,0
13512,9.2,0.145117,0.0375,1.3099,0.107617,0.669131,-0.743145,0
13513,9.2167,0.148433,0.0341,1.4242,0.114333,0.665882,-0.746057,0
13514,9.2333,0.149333,0.0369,1.5366,0.112433,0.66262,-0.748956,0
13515,9.25,0.149667,0.0358,1.6505,0.113867,0.659346,-0.75184,0
13516,9.2667,0.151133,0.0327,1.7689,0.118433,0.656059,-0.75471,0
13517,9.2833,0.14985,0.0391,1.8797,0.11075,0.65276,-0.757565,0
13518,9.3,0.149167,0.0382,1.9907,0.110967,0.649448,-0.760406,0
13519,9.3167,0.154933,0.0336,2.112,0.121333,0.646124,-0.763232,0
13520,9.3333,0.151583,0.0386,2.225,0.112983,0.642788,-0.766044,0
13521,9.35,0.15325,0.0364,2.3418,0.11685,0.639439,-0.768842,0
13522,9.3667,0.154817,0.0409,2.4557,0.113917,0.636078,-0.771625,0
13523,9.3833,0.154767,0.0349,2.5756,0.119867,0.632705,-0.774393,0
13524,9.4,0.159,0.0404,2.6942,0.1186,0.62932,-0.777146,0
13525,9.4167,0.155817,0.0375,2.8125,0.118317,0.625923,-0.779884,0
13526,9.4333,0.15855,0.0358,2.9352,0.12275,0.622515,-0.782608,0
13527,9.45,0.15605,0.0408,3.0505,0.11525,0.619094,-0.785317,0
13528,9.4667,0.157583,0.0362,3.1719,0.121383,0.615661,-0.788011,0
13529,9.4833,0.156,0.0378,3.2901,0.1182,0.612217,-0.79069,0
13530,9.5,0.159467,0.0373,3.4123,0.122167,0.608761,-0.793353,0
13531,9.5167,0.157983,0.0355,3.5348,0.122483,0.605294,-0.796002,0
13532,9.5333,0.15715,0.0375,3.6545,0.11965,0.601815,-0.798636,0
13533,9.55,0.165117,0.0382,3.7814,0.126917,0.598325,-0.801254,0
13534,9.5667,0.1623,0.0354,3.9083,0.1269,0.594823,-0.803857,0
13535,9.5833,0.16425,0.034,4.0385,0.13025,0.59131,-0.806445,0
13536,9.6,0.15905,0.0357,4.1618,0.12335,0.587785,-0.809017,0
13537,9.6167,0.1619,0.0383,4.2854,0.1236,0.58425,-0.811574,0
13538,9.6333,0.164633,0.0379,4.4121,0.126733,0.580703,-0.814116,0
13539,9.65,0.161683,0.0374,4.5364,0.124283,0.577145,-0.816642,0
13540,9.6667,0.1623,0.0336,4.6651,0.1287,0.573576,-0.819152,0
13541,9.6833,0.162383,0.0377,4.7898,0.124683,0.569997,-0.821647,0
13542,9.7,0.166217,0.0384,4.9176,0.127817,0.566406,-0.824126,0
13543,9.7167,0.16425,0.037,5.0449,0.12725,0.562805,-0.82659,0
13544,9.7333,0.16785,0.041,5.1717,0.12685,0.559193,-0.829038,0
13545,9.75,0.163817,0.0341,5.3014,0.129717,0.55557,-0.83147,0
13546,9.7667,0.167067,0.0391,5.4294,0.127967,0.551937,-0.833886,0
13547,9.7833,0.165017,0.0368,5.5576,0.128217,0.548293,-0.836286,0
13548,9.8,0.169117,0.0395,5.6872,0.129617,0.544639,-0.838671,0
13549,9.8167,0.1646,0.0341,5.8177,0.1305,0.540974,-0.841039,0
13550,9.8333,0.1702,0.0393,5.9486,0.1309,0.5373,-0.843391,0
13551,9.85,0.168633,0.0414,6.0758,0.127233,0.533615,-0.845728,0
13552,9.8667,0.169983,0.0387,6.2071,0.131283,0.529919,-0.848048,0
13553,9.8833,0.17315,0.0372,6.343,0.13595,0.526214,-0.850352,0
13554,9.9,0.168683,0.0383,6.4734,0.130383,0.522499,-0.85264,0
13555,9.9167,0.17055,0.0365,6.6075,0.13405,0.518773,-0.854912,0
13556,9.9333,0.172317,0.0382,6.7416,0.134117,0.515038,-0.857167,0
13557,9.95,0.169117,0.0394,6.8713,0.129717,0.511293,-0.859406,0
13558,9.9667,0.167867,0.0367,7.0025,0.131167,0.507538,-0.861629,0
13559,9.9833,0.172933,0.0387,7.1367,0.134233,0.503774,-0.863836,0
13560,10.0,0.1765,0.0341,7.2791,0.1424,0.5,-0.866025,0
13561,10.0167,0.17315,0.0362,7.416,0.13695,0.496217,-0.868199,0
13562,10.0333,0.1743,0.0353,7.555,0.139,0.492424,-0.870356,0
13563,10.05,0.168267,0.0331,7.6902,0.135167,0.488621,-0.872496,0
13564,10.0667,0.175783,0.0394,7.8266,0.136383,0.48481,-0.87462,0
13565,10.0833,0.171983,0.0367,7.9619,0.135283,0.480989,-0.876727,0
13566,10.1,0.17635,0.0374,8.1008,0.13895,0.477159,-0.878817,0
13567,10.1167,0.176083,0.0338,8.2431,0.142283,0.47332,-0.880891,0
13568,10.1333,0.176533,0.0383,8.3813,0.138233,0.469472,-0.882948,0
13569,10.15,0.176883,0.0358,8.5224,0.141083,0.465615,-0.884988,0
13570,10.1667,0.177467,0.036,8.6639,0.141467,0.461749,-0.887011,0
13571,10.1833,0.1747,0.0392,8.7994,0.1355,0.457874,-0.889017,0
13572,10.2,0.177283,0.0371,8.9396,0.140183,0.45399,-0.891007,0
13573,10.2167,0.177433,0.041,9.076,0.136433,0.450098,-0.892979,0
13574,10.2333,0.179083,0.037,9.2181,0.142083,0.446198,-0.894934,0
13575,10.25,0.17895,0.0364,9.3606,0.14255,0.442289,-0.896873,0
13576,10.2667,0.17805,0.0397,9.499,0.13835,0.438371,-0.898794,0
13577,10.2833,0.178183,0.0423,9.6349,0.135883,0.434445,-0.900698,0
13578,10.3,0.177817,0.0372,9.7755,0.140617,0.430511,-0.902585,0
13579,10.3167,0.180167,0.0394,9.9163,0.140767,0.426569,-0.904455,0
13580,10.3333,0.18105,0.0393,10.058,0.14175,0.422618,-0.906308,0
13581,10.35,0.183467,0.0387,10.2028,0.144767,0.41866,-0.908143,0
13582,10.3667,0.1801,0.039,10.3439,0.1411,0.414693,-0.909961,0
13583,10.3833,0.186867,0.0352,10.4956,0.151667,0.410719,-0.911762,0
13584,10.4,0.182567,0.0381,10.6401,0.144467,0.406737,-0.913545,0
13585,10.4167,0.1767,0.0375,10.7793,0.1392,0.402747,-0.915311,0
13586,10.4333,0.184883,0.0392,10.925,0.145683,0.398749,-0.91706,0
13587,10.45,0.178883,0.0364,11.0675,0.142483,0.394744,-0.918791,0
13588,10.4667,0.185933,0.0379,11.2155,0.148033,0.390731,-0.920505,0
13589,10.4833,0.18535,0.0365,11.3643,0.14885,0.386711,-0.922201,0
13590,10.5,0.187033,0.0347,11.5166,0.152333,0.382683,-0.92388,0
13591,10.5167,0.183183,0.0344,11.6654,0.148783,0.378649,-0.925541,0
13592,10.5333,0.18555,0.0381,11.8128,0.14745,0.374607,-0.927184,0
13593,10.55,0.18875,0.0363,11.9652,0.15245,0.370557,-0.92881,0
13594,10.5667,0.1876,0.0397,12.1131,0.1479,0.366501,-0.930418,0
13595,10.5833,0.182767,0.0406,12.2553,0.142167,0.362438,-0.932008,0
13596,10.6,0.188317,0.037,12.4066,0.151317,0.358368,-0.93358,0
13597,10.6167,0.191717,0.0386,12.5597,0.153117,0.354291,-0.935135,0
13598,10.6333,0.1862,0.038,12.7079,0.1482,0.350207,-0.936672,0
13599,10.65,0.189717,0.035,12.8626,0.154717,0.346117,-0.938191,0
13600,10.6667,0.191667,0.0369,13.0174,0.154767,0.34202,-0.939693,0
13601,10.6833,0.189583,0.0379,13.1691,0.151683,0.337917,-0.941176,0
13602,10.7,0.1918,0.0355,13.3254,0.1563,0.333807,-0.942641,0
13603,10.7167,0.1812,0.035,13.4716,0.1462,0.329691,-0.944089,0
13604,10.7333,0.191633,0.0342,13.629,0.157433,0.325568,-0.945519,0
13605,10.75,0.193917,0.0378,13.7851,0.156117,0.321439,-0.94693,0
13606,10.7667,0.188717,0.0348,13.939,0.153917,0.317305,-0.948324,0
13607,10.7833,0.192017,0.0334,14.0976,0.158617,0.313164,-0.949699,0
13608,10.8,0.186717,0.0403,14.244,0.146417,0.309017,-0.951057,0
13609,10.8167,0.193017,0.0384,14.3986,0.154617,0.304864,-0.952396,0
13610,10.8333,0.18935,0.0361,14.5518,0.15325,0.300706,-0.953717,0
13611,10.85,0.191917,0.0374,14.7063,0.154517,0.296542,-0.95502,0
13612,10.8667,0.192767,0.0392,14.8599,0.153567,0.292372,-0.956305,0
13613,10.8833,0.193583,0.0391,15.0144,0.154483,0.288196,-0.957571,0
13614,10.9,0.189767,0.036,15.1682,0.153767,0.284015,-0.95882,0
13615,10.9167,0.19135,0.037,15.3225,0.15435,0.279829,-0.96005,0
13616,10.9333,0.192333,0.0336,15.4812,0.158733,0.275637,-0.961262,0
13617,10.95,0.18545,0.0368,15.6298,0.14865,0.27144,-0.962455,0
13618,10.9667,0.195567,0.0361,15.7893,0.159467,0.267238,-0.96363,0
13619,10.9833,0.1918,0.0369,15.9442,0.1549,0.263031,-0.964787,0
13620,11.0,0.193483,0.0346,16.1031,0.158883,0.258819,-0.965926,0
13621,11.0167,0.197033,0.0435,16.2566,0.153533,0.254602,-0.967046,0
13622,11.0333,0.191517,0.04,16.4081,0.151517,0.25038,-0.968148,0
13623,11.05,0.19815,0.0339,16.5724,0.16425,0.246153,-0.969231,0
13624,11.0667,0.190383,0.0348,16.728,0.155583,0.241922,-0.970296,0
13625,11.0833,0.195733,0.038,16.8857,0.157733,0.237686,-0.971342,0
13626,11.1,0.193683,0.0364,17.043,0.157283,0.233445,-0.97237,0
13627,11.1167,0.1908,0.0389,17.1949,0.1519,0.2292,-0.973379,0
13628,11.1333,0.193333,0.0371,17.3511,0.156233,0.224951,-0.97437,0
13629,11.15,0.196667,0.0378,17.51,0.158867,0.220697,-0.975342,0
13630,11.1667,0.19065,0.0359,17.6648,0.15475,0.21644,-0.976296,0
13631,11.1833,0.192167,0.0353,17.8217,0.156867,0.212178,-0.977231,0
13632,11.2,0.199367,0.0363,17.9848,0.163067,0.207912,-0.978148,0
13633,11.2167,0.1947,0.0365,18.0,0.1582,0.203642,-0.979045,0
13634,11.2333,0.19585,0.0403,18.0,0.15555,0.199368,-0.979925,0
13635,11.25,0.1951,0.0381,18.0,0.157,0.19509,-0.980785,0
13636,11.2667,0.193617,0.0381,18.0,0.155517,0.190809,-0.981627,0
13637,11.2833,0.194383,0.038,18.0,0.156383,0.186524,-0.98245,0
13638,11.3,0.193383,0.0408,18.0,0.152583,0.182236,-0.983255,0
13639,11.3167,0.197217,0.0339,18.0,0.163317,0.177944,-0.984041,0
13640,11.3333,0.199633,0.0359,18.0,0.163733,0.173648,-0.984808,0
13641,11.35,0.195133,0.0374,18.0,0.157733,0.16935,-0.985556,0
13642,11.3667,0.19695,0.0341,18.0,0.16285,0.165048,-0.986286,0
13643,11.3833,0.1989,0.0405,18.0,0.1584,0.160743,-0.986996,0
13644,11.4,0.194267,0.0388,18.0,0.155467,0.156434,-0.987688,0
13645,11.4167,0.20105,0.0378,18.0,0.16325,0.152123,-0.988362,0
13646,11.4333,0.193967,0.0376,18.0,0.156367,0.147809,-0.989016,0
13647,11.45,0.198217,0.0377,18.0,0.160517,0.143493,-0.989651,0
13648,11.4667,0.19465,0.0382,18.0,0.15645,0.139173,-0.990268,0
13649,11.4833,0.195717,0.0381,18.0,0.157617,0.134851,-0.990866,0
13650,11.5,0.2003,0.039,18.0,0.1613,0.130526,-0.991445,0
13651,11.5167,0.197183,0.0375,18.0,0.159683,0.126199,-0.992005,0
13652,11.5333,0.19955,0.0366,18.0,0.16295,0.121869,-0.992546,0
13653,11.55,0.1978,0.0381,18.0,0.1597,0.117537,-0.993068,0
13654,11.5667,0.19825,0.0391,18.0,0.15915,0.113203,-0.993572,0
13655,11.5833,0.1997,0.0385,18.0,0.1612,0.108867,-0.994056,0
13656,11.6,0.200967,0.0378,18.0,0.163167,0.104528,-0.994522,0
13657,11.6167,0.198217,0.0362,18.0,0.162017,0.100188,-0.994969,0
13658,11.6333,0.194217,0.0359,18.0,0.158317,0.095846,-0.995396,0
13659,11.65,0.197367,0.0323,18.0,0.165067,0.091502,-0.995805,0
13660,11.6667,0.195617,0.0374,18.0,0.158217,0.087156,-0.996195,0
13661,11.6833,0.203583,0.0394,18.0,0.164183,0.082808,-0.996566,0
13662,11.7,0.196733,0.0384,18.0,0.158333,0.078459,-0.996917,0
13663,11.7167,0.199367,0.0366,18.0,0.162767,0.074108,-0.99725,0
13664,11.7333,0.19665,0.0331,18.0,0.16355,0.069756,-0.997564,0
13665,11.75,0.198067,0.0358,18.0,0.162267,0.065403,-0.997859,0
13666,11.7667,0.199433,0.0347,18.0,0.164733,0.061049,-0.998135,0
13667,11.7833,0.200117,0.036,18.0,0.164117,0.056693,-0.998392,0
13668,11.8,0.203183,0.0339,18.0,0.169283,0.052336,-0.99863,0
13669,11.8167,0.19715,0.0405,18.0,0.15665,0.047978,-0.998848,0
13670,11.8333,0.196567,0.036,18.0,0.160567,0.043619,-0.999048,0
13671,11.85,0.202817,0.0356,18.0,0.167217,0.03926,-0.999229,0
13672,11.8667,0.197767,0.0356,18.0,0.162167,0.034899,-0.999391,0
13673,11.8833,0.20035,0.0349,18.0,0.16545,0.030539,-0.999534,0
13674,11.9,0.20375,0.0361,18.0,0.16765,0.026177,-0.999657,0
13675,11.9167,0.20035,0.0347,18.0,0.16565,0.021815,-0.999762,0
13676,11.9333,0.19975,0.0392,18.0,0.16055,0.017452,-0.999848,0
13677,11.95,0.1989,0.0354,18.0,0.1635,0.01309,-0.999914,0
13678,11.9667,0.201017,0.0357,18.0,0.165317,0.008727,-0.999962,0
13679,11.9833,0.200983,0.0389,18.0,0.162083,0.004363,-0.99999,0
13680,12.0,0.203233,0.0391,18.0,0.164133,0.0,-1.0,0
13681,12.0167,0.200417,0.0413,18.0,0.159117,-0.004363,-0.99999,0
13682,12.0333,0.199583,0.036,18.0,0.163583,-0.008727,-0.999962,0
13683,12.05,0.200267,0.0386,18.0,0.161667,-0.01309,-0.999914,0
13684,12.0667,0.20165,0.04,18.0,0.16165,-0.017452,-0.999848,0
13685,12.0833,0.2012,0.0379,18.0,0.1633,-0.021815,-0.999762,0
13686,12.1,0.203067,0.0363,18.0,0.166767,-0.026177,-0.999657,0
13687,12.1167,0.199933,0.0406,18.0,0.159333,-0.030539,-0.999534,0
13688,12.1333,0.198867,0.0374,18.0,0.161467,-0.034899,-0.999391,0
13689,12.15,0.19875,0.0375,18.0,0.16125,-0.03926,-0.999229,0
13690,12.1667,0.197717,0.0353,18.0,0.162417,-0.043619,-0.999048,0
13691,12.1833,0.200733,0.0394,18.0,0.161333,-0.047978,-0.998848,0
13692,12.2,0.203383,0.0353,18.0,0.168083,-0.052336,-0.99863,0
13693,12.2167,0.202117,0.0401,18.0,0.162017,-0.056693,-0.998392,0
13694,12.2333,0.200767,0.0354,18.0,0.165367,-0.061049,-0.998135,0
13695,12.25,0.199533,0.0393,18.0,0.160233,-0.065403,-0.997859,0
13696,12.2667,0.203517,0.0399,18.0,0.163617,-0.069756,-0.997564,0
13697,12.2833,0.19765,0.0365,18.0,0.16115,-0.074108,-0.99725,0
13698,12.3,0.201883,0.0378,18.0,0.164083,-0.078459,-0.996917,0
13699,12.3167,0.19865,0.0414,18.0,0.15725,-0.082808,-0.996566,0
13700,12.3333,0.201683,0.0372,18.0,0.164483,-0.087156,-0.996195,0
13701,12.35,0.199683,0.0362,18.0,0.163483,-0.091502,-0.995805,0
13702,12.3667,0.1962,0.0397,18.0,0.1565,-0.095846,-0.995396,0
13703,12.3833,0.199817,0.109,18.0,0.090817,-0.100188,-0.994969,0
13704,12.4,0.201617,0.1088,18.0,0.092817,-0.104528,-0.994522,0
13705,12.4167,0.19875,0.1074,18.0,0.09135,-0.108867,-0.994056,0
13706,12.4333,0.2015,0.1064,18.0,0.0951,-0.113203,-0.993572,0
13707,12.45,0.203033,0.1105,18.0,0.092533,-0.117537,-0.993068,0
13708,12.4667,0.20275,0.1081,18.0,0.09465,-0.121869,-0.992546,0
13709,12.4833,0.1968,0.1056,18.0,0.0912,-0.126199,-0.992005,0
13710,12.5,0.200417,0.1093,18.0,0.091117,-0.130526,-0.991445,0
13711,12.5167,0.1985,0.1107,18.0,0.0878,-0.134851,-0.990866,0
13712,12.5333,0.197317,0.1057,18.0,0.091617,-0.139173,-0.990268,0
13713,12.55,0.199533,0.1077,18.0,0.091833,-0.143493,-0.989651,0
13714,12.5667,0.197283,0.1086,18.0,0.088683,-0.147809,-0.989016,0
13715,12.5833,0.199567,0.1049,18.0,0.094667,-0.152123,-0.988362,0
13716,12.6,0.200983,0.1053,18.0,0.095683,-0.156434,-0.987688,0
13717,12.6167,0.201667,0.1095,18.0,0.092167,-0.160743,-0.986996,0
13718,12.6333,0.19595,0.11,18.0,0.08595,-0.165048,-0.986286,0
13719,12.65,0.199733,0.1099,18.0,0.089833,-0.16935,-0.985556,0
13720,12.6667,0.197417,0.1049,18.0,0.092517,-0.173648,-0.984808,0
13721,12.6833,0.1964,0.1093,18.0,0.0871,-0.177944,-0.984041,0
13722,12.7,0.197367,0.1066,18.0,0.090767,-0.182236,-0.983255,0
13723,12.7167,0.202867,0.1092,18.0,0.093667,-0.186524,-0.98245,0
13724,12.7333,0.199083,0.1064,18.0,0.092683,-0.190809,-0.981627,0
13725,12.75,0.199683,0.1089,18.0,0.090783,-0.19509,-0.980785,0
13726,12.7667,0.200683,0.107,18.0,0.093683,-0.199368,-0.979925,0
13727,12.7833,0.198333,0.1102,18.0,0.088133,-0.203642,-0.979045,0
13728,12.8,0.19835,0.1126,18.0,0.08575,-0.207912,-0.978148,0
13729,12.8167,0.19695,0.1082,18.0,0.08875,-0.212178,-0.977231,0
13730,12.8333,0.19685,0.1089,18.0,0.08795,-0.21644,-0.976296,0
13731,12.85,0.195067,0.106,18.0,0.089067,-0.220697,-0.975342,0
13732,12.8667,0.19315,0.1072,18.0,0.08595,-0.224951,-0.97437,0
13733,12.8833,0.197467,0.1066,18.0,0.090867,-0.2292,-0.973379,0
13734,12.9,0.194383,0.1101,18.0,0.084283,-0.233445,-0.97237,0
13735,12.9167,0.189283,0.1093,18.0,0.079983,-0.237686,-0.971342,0
13736,12.9333,0.190467,0.0388,18.0,0.151667,-0.241922,-0.970296,0
13737,12.95,0.193983,0.0377,18.0,0.156283,-0.246153,-0.969231,0
13738,12.9667,0.195133,0.0388,18.0,0.156333,-0.25038,-0.968148,0
13739,12.9833,0.190917,0.0368,18.0,0.154117,-0.254602,-0.967046,0
13740,13.0,0.19455,0.0377,18.0,0.15685,-0.258819,-0.965926,0
13741,13.0167,0.19565,0.0359,18.0,0.15975,-0.263031,-0.964787,0
13742,13.0333,0.193567,0.0383,18.0,0.155267,-0.267238,-0.96363,0
13743,13.05,0.19025,0.035,18.0,0.15525,-0.27144,-0.962455,0
13744,13.0667,0.191283,0.0391,18.0,0.152183,-0.275637,-0.961262,0
13745,13.0833,0.190583,0.039,18.0,0.151583,-0.279829,-0.96005,0
13746,13.1,0.190667,0.0364,18.0,0.154267,-0.284015,-0.95882,0
13747,13.1167,0.195117,0.0378,18.0,0.157317,-0.288196,-0.957571,0
13748,13.1333,0.19135,0.0383,18.0,0.15305,-0.292372,-0.956305,0
13749,13.15,0.1892,0.0395,18.0,0.1497,-0.296542,-0.95502,0
13750,13.1667,0.191267,0.0379,18.0,0.153367,-0.300706,-0.953717,0
13751,13.1833,0.196083,0.0383,18.0,0.157783,-0.304864,-0.952396,0
13752,13.2,0.18925,0.0356,18.0,0.15365,-0.309017,-0.951057,0
13753,13.2167,0.1936,0.0358,18.0,0.1578,-0.313164,-0.949699,0
13754,13.2333,0.1902,0.0414,18.0,0.1488,-0.317305,-0.948324,0
13755,13.25,0.1871,0.0337,18.0,0.1534,-0.321439,-0.94693,0
13756,13.2667,0.187383,0.0406,18.0,0.146783,-0.325568,-0.945519,0
13757,13.2833,0.1859,0.0382,18.0,0.1477,-0.329691,-0.944089,0
13758,13.3,0.185917,0.0374,18.0,0.148517,-0.333807,-0.942641,0
13759,13.3167,0.190617,0.0371,18.0,0.153517,-0.337917,-0.941176,0
13760,13.3333,0.1861,0.0396,18.0,0.1465,-0.34202,-0.939693,0
13761,13.35,0.187967,0.0382,18.0,0.149767,-0.346117,-0.938191,0
13762,13.3667,0.18235,0.036,18.0,0.14635,-0.350207,-0.936672,0
13763,13.3833,0.185617,0.0338,18.0,0.151817,-0.354291,-0.935135,0
13764,13.4,0.185567,0.0357,18.0,0.149867,-0.358368,-0.93358,0
13765,13.4167,0.185567,0.0341,18.0,0.151467,-0.362438,-0.932008,0
13766,13.4333,0.183367,0.0366,18.0,0.146767,-0.366501,-0.930418,0
13767,13.45,0.189583,0.0404,18.0,0.149183,-0.370557,-0.92881,0
13768,13.4667,0.188483,0.0389,18.0,0.149583,-0.374607,-0.927184,0
13769,13.4833,0.179383,0.0398,18.0,0.139583,-0.378649,-0.925541,0
13770,13.5,0.182667,0.0389,18.0,0.143767,-0.382683,-0.92388,0
13771,13.5167,0.186467,0.0396,18.0,0.146867,-0.386711,-0.922201,0
13772,13.5333,0.1829,0.0379,18.0,0.145,-0.390731,-0.920505,0
13773,13.55,0.183867,0.0368,18.0,0.147067,-0.394744,-0.918791,0
13774,13.5667,0.183717,0.0364,18.0,0.147317,-0.398749,-0.91706,0
13775,13.5833,0.184583,0.0382,18.0,0.146383,-0.402747,-0.915311,0
13776,13.6,0.180033,0.037,18.0,0.143033,-0.406737,-0.913545,0
13777,13.6167,0.173467,0.0347,18.0,0.138767,-0.410719,-0.911762,0
