sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
10791,11.85,0.14715,0.0304,15.0,0.11675,0.03926,-0.999229,0
1479,0.65,0.0,0.0154,0.0,-0.0154,0.16935,0.985556,1
10792,11.8667,0.14855,0.029,15.0,0.11955,0.034899,-0.999391,0
1480,0.6667,0.0,0.014,0.0,-0.014,0.173648,0.984808,1
10793,11.8833,0.1508,0.0292,15.0,0.1216,0.030539,-0.999534,0
1481,0.6833,0.0,0.018,0.0,-0.018,0.177944,0.984041,1
10794,11.9,0.14485,0.0283,15.0,0.11655,0.026177,-0.999657,0
1482,0.7,0.0,0.0155,0.0,-0.0155,0.182236,0.983255,1
10795,11.9167,0.152067,0.0252,15.0,0.126867,0.021815,-0.999762,0
1483,0.7167,0.0,0.0159,0.0,-0.0159,0.186524,0.98245,1
10796,11.9333,0.150233,0.0262,15.0,0.124033,0.017452,-0.999848,0
1484,0.7333,0.0,0.0178,0.0,-0.0178,0.190809,0.981627,1
10797,11.95,0.149817,0.0283,15.0,0.121517,0.01309,-0.999914,0
1485,0.75,0.0,0.0175,0.0,-0.0175,0.19509,0.980785,1
10798,11.9667,0.147283,0.0258,15.0,0.121483,0.008727,-0.999962,0
1486,0.7667,0.0,0.0124,0.0,-0.0124,0.199368,0.979925,1
10799,11.9833,0.151433,0.0297,15.0,0.121733,0.004363,-0.99999,0
1487,0.7833,0.0,0.0185,0.0,-0.0185,0.203642,0.979045,1
10800,12.0,0.146083,0.0252,15.0,0.120883,0.0,-1.0,0
1488,0.8,0.0,0.0185,0.0,-0.0185,0.207912,0.978148,1
10801,12.0167,0.147567,0.0301,15.0,0.117467,-0.004363,-0.99999,0
1489,0.8167,0.0,0.0167,0.0,-0.0167,0.212178,0.977231,1
10802,12.0333,0.150967,0.0289,15.0,0.122067,-0.008727,-0.999962,0
1490,0.8333,0.0,0.014,0.0,-0.014,0.21644,0.976296,1
10803,12.05,0.1469,0.0282,15.0,0.1187,-0.01309,-0.999914,0
1491,0.85,0.0,0.0142,0.0,-0.0142,0.220697,0.975342,1
10804,12.0667,0.151483,0.0249,15.0,0.126583,-0.017452,-0.999848,0
1492,0.8667,0.0,0.0155,0.0,-0.0155,0.224951,0.97437,1
10805,12.0833,0.145567,0.0307,15.0,0.114867,-0.021815,-0.999762,0
1493,0.8833,0.0,0.0155,0.0,-0.0155,0.2292,0.973379,1
10806,12.1,0.152233,0.0275,15.0,0.124733,-0.026177,-0.999657,0
1494,0.9,0.0,0.0173,0.0,-0.0173,0.233445,0.97237,1
10807,12.1167,0.153933,0.0265,15.0,0.127433,-0.030539,-0.999534,0
1495,0.9167,0.0,0.0156,0.0,-0.0156,0.237686,0.971342,1
10808,12.1333,0.148283,0.026,15.0,0.122283,-0.034899,-0.999391,0
1496,0.9333,0.0,0.0183,0.0,-0.0183,0.241922,0.970296,1
10809,12.15,0.1528,0.0299,15.0,0.1229,-0.03926,-0.999229,0
1497,0.95,0.0,0.0135,0.0,-0.0135,0.246153,0.969231,1
10810,12.1667,0.15015,0.0302,15.0,0.11995,-0.043619,-0.999048,0
1498,0.9667,0.0,0.0127,0.0,-0.0127,0.25038,0.968148,1
10811,12.1833,0.144683,0.0268,15.0,0.117883,-0.047978,-0.998848,0
1499,0.9833,0.0,0.0172,0.0,-0.0172,0.254602,0.967046,1
10812,12.2,0.14855,0.0304,15.0,0.11815,-0.052336,-0.99863,0
1500,1.0,0.0,0.0122,0.0,-0.0122,0.258819,0.965926,1
10813,12.2167,0.14545,0.031,15.0,0.11445,-0.056693,-0.998392,0
1501,1.0167,0.0,0.0171,0.0,-0.0171,0.263031,0.964787,1
10814,12.2333,0.150383,0.0247,15.0,0.125683,-0.061049,-0.998135,0
1502,1.0333,0.0,0.0183,0.0,-0.0183,0.267238,0.96363,1
10815,12.25,0.145367,0.0297,15.0,0.115667,-0.065403,-0.997859,0
1503,1.05,0.0,0.0158,0.0,-0.0158,0.27144,0.962455,1
10816,12.2667,0.14685,0.0277,15.0,0.11915,-0.069756,-0.997564,0
1504,1.0667,0.0,0.0196,0.0,-0.0196,0.275637,0.961262,1
10817,12.2833,0.150583,0.0298,15.0,0.120783,-0.074108,-0.99725,0
1505,1.0833,0.0,0.0197,0.0,-0.0197,0.279829,0.96005,1
10818,12.3,0.150833,0.0284,15.0,0.122433,-0.078459,-0.996917,0
1506,1.1,0.0,0.0164,0.0,-0.0164,0.284015,0.95882,1
10819,12.3167,0.151733,0.0273,15.0,0.124433,-0.082808,-0.996566,0
1507,1.1167,0.0,0.0151,0.0,-0.0151,0.288196,0.957571,1
10820,12.3333,0.14715,0.0278,15.0,0.11935,-0.087156,-0.996195,0
1508,1.1333,0.0,0.0181,0.0,-0.0181,0.292372,0.956305,1
10821,12.35,0.149817,0.0294,15.0,0.120417,-0.091502,-0.995805,0
1509,1.15,0.0,0.0175,0.0,-0.0175,0.296542,0.95502,1
10822,12.3667,0.144517,0.0275,15.0,0.117017,-0.095846,-0.995396,0
1510,1.1667,0.0,0.0182,0.0,-0.0182,0.300706,0.953717,1
10823,12.3833,0.1471,0.0268,15.0,0.1203,-0.100188,-0.994969,0
1511,1.1833,0.0,0.0143,0.0,-0.0143,0.304864,0.952396,1
10824,12.4,0.148583,0.0301,15.0,0.118483,-0.104528,-0.994522,0
1512,1.2,0.0,0.0184,0.0,-0.0184,0.309017,0.951057,1
10825,12.4167,0.1483,0.0287,15.0,0.1196,-0.108867,-0.994056,0
1513,1.2167,0.0,0.0141,0.0,-0.0141,0.313164,0.949699,1
10826,12.4333,0.1492,0.0278,15.0,0.1214,-0.113203,-0.993572,0
1514,1.2333,0.0,0.0154,0.0,-0.0154,0.317305,0.948324,1
10827,12.45,0.14825,0.028,15.0,0.12025,-0.117537,-0.993068,0
1515,1.25,0.0,0.015,0.0,-0.015,0.321439,0.94693,1
10828,12.4667,0.142533,0.0254,15.0,0.117133,-0.121869,-0.992546,0
1516,1.2667,0.0,0.0168,0.0,-0.0168,0.325568,0.945519,1
10829,12.4833,0.149783,0.0302,15.0,0.119583,-0.126199,-0.992005,0
1517,1.2833,0.0,0.0113,0.0,-0.0113,0.329691,0.944089,1
10830,12.5,0.145117,0.0268,15.0,0.118317,-0.130526,-0.991445,0
1518,1.3,0.0,0.015,0.0,-0.015,0.333807,0.942641,1
10831,12.5167,0.150133,0.0359,15.0,0.114233,-0.134851,-0.990866,0
1519,1.3167,0.0,0.0143,0.0,-0.0143,0.337917,0.941176,1
10832,12.5333,0.147267,0.03,15.0,0.117267,-0.139173,-0.990268,0
1520,1.3333,0.0,0.0132,0.0,-0.0132,0.34202,0.939693,1
10833,12.55,0.148117,0.024,15.0,0.124117,-0.143493,-0.989651,0
1521,1.35,0.0,0.0168,0.0,-0.0168,0.346117,0.938191,1
10834,12.5667,0.150883,0.0275,15.0,0.123383,-0.147809,-0.989016,0
1522,1.3667,0.0,0.0161,0.0,-0.0161,0.350207,0.936672,1
10835,12.5833,0.147533,0.0261,15.0,0.121433,-0.152123,-0.988362,0
1523,1.3833,0.0,0.0142,0.0,-0.0142,0.354291,0.935135,1
10836,12.6,0.144983,0.0293,15.0,0.115683,-0.156434,-0.987688,0
1524,1.4,0.0,0.0167,0.0,-0.0167,0.358368,0.93358,1
10837,12.6167,0.149483,0.0287,15.0,0.120783,-0.160743,-0.986996,0
1525,1.4167,0.0,0.014,0.0,-0.014,0.362438,0.932008,1
10838,12.6333,0.146983,0.031,15.0,0.115983,-0.165048,-0.986286,0
1526,1.4333,0.0,0.0135,0.0,-0.0135,0.366501,0.930418,1
10839,12.65,0.1468,0.0316,15.0,0.1152,-0.16935,-0.985556,0
1527,1.45,0.0,0.0159,0.0,-0.0159,0.370557,0.92881,1
10840,12.6667,0.14905,0.0305,15.0,0.11855,-0.173648,-0.984808,0
1528,1.4667,0.0,0.0136,0.0,-0.0136,0.374607,0.927184,1
10841,12.6833,0.150633,0.0309,15.0,0.119733,-0.177944,-0.984041,0
1529,1.4833,0.0,0.0124,0.0,-0.0124,0.378649,0.925541,1
10842,12.7,0.150667,0.029,15.0,0.121667,-0.182236,-0.983255,0
1530,1.5,0.0,0.0116,0.0,-0.0116,0.382683,0.92388,1
10843,12.7167,0.14385,0.0283,15.0,0.11555,-0.186524,-0.98245,0
1531,1.5167,0.0,0.0167,0.0,-0.0167,0.386711,0.922201,1
10844,12.7333,0.147733,0.0266,15.0,0.121133,-0.190809,-0.981627,0
1532,1.5333,0.0,0.0158,0.0,-0.0158,0.390731,0.920505,1
10845,12.75,0.144983,0.032,15.0,0.112983,-0.19509,-0.980785,0
1533,1.55,0.0,0.0195,0.0,-0.0195,0.394744,0.918791,1
10846,12.7667,0.14915,0.0284,15.0,0.12075,-0.199368,-0.979925,0
1534,1.5667,0.0,0.0161,0.0,-0.0161,0.398749,0.91706,1
10847,12.7833,0.146133,0.0295,15.0,0.116633,-0.203642,-0.979045,0
1535,1.5833,0.0,0.0132,0.0,-0.0132,0.402747,0.915311,1
10848,12.8,0.146533,0.0248,15.0,0.121733,-0.207912,-0.978148,0
1536,1.6,0.0,0.0161,0.0,-0.0161,0.406737,0.913545,1
10849,12.8167,0.144317,0.0264,15.0,0.117917,-0.212178,-0.977231,0
1537,1.6167,0.0,0.0112,0.0,-0.0112,0.410719,0.911762,1
10850,12.8333,0.145717,0.0274,15.0,0.118317,-0.21644,-0.976296,0
1538,1.6333,0.0,0.0157,0.0,-0.0157,0.414693,0.909961,1
10851,12.85,0.14525,0.0255,15.0,0.11975,-0.220697,-0.975342,0
1539,1.65,0.0,0.0143,0.0,-0.0143,0.41866,0.908143,1
10852,12.8667,0.144567,0.0296,15.0,0.114967,-0.224951,-0.97437,0
1540,1.6667,0.0,0.0182,0.0,-0.0182,0.422618,0.906308,1
10853,12.8833,0.14575,0.0275,15.0,0.11825,-0.2292,-0.973379,0
1541,1.6833,0.0,0.0177,0.0,-0.0177,0.426569,0.904455,1
10854,12.9,0.143817,0.0313,15.0,0.112517,-0.233445,-0.97237,0
1542,1.7,0.0,0.0155,0.0,-0.0155,0.430511,0.902585,1
10855,12.9167,0.142267,0.0292,15.0,0.113067,-0.237686,-0.971342,0
1543,1.7167,0.0,0.014,0.0,-0.014,0.434445,0.900698,1
10856,12.9333,0.1425,0.0278,15.0,0.1147,-0.241922,-0.970296,0
1544,1.7333,0.0,0.0144,0.0,-0.0144,0.438371,0.898794,1
10857,12.95,0.143183,0.0329,15.0,0.110283,-0.246153,-0.969231,0
1545,1.75,0.0,0.0205,0.0,-0.0205,0.442289,0.896873,1
10858,12.9667,0.146333,0.0269,15.0,0.119433,-0.25038,-0.968148,0
1546,1.7667,0.0,0.0178,0.0,-0.0178,0.446198,0.894934,1
10859,12.9833,0.14365,0.0281,15.0,0.11555,-0.254602,-0.967046,0
1547,1.7833,0.0,0.0153,0.0,-0.0153,0.450098,0.892979,1
10860,13.0,0.142133,0.028,15.0,0.114133,-0.258819,-0.965926,0
1548,1.8,0.0,0.0155,0.0,-0.0155,0.45399,0.891007,1
10861,13.0167,0.146433,0.0302,15.0,0.116233,-0.263031,-0.964787,0
1549,1.8167,0.0,0.0155,0.0,-0.0155,0.457874,0.889017,1
10862,13.0333,0.1448,0.0273,15.0,0.1175,-0.267238,-0.96363,0
1550,1.8333,0.0,0.0157,0.0,-0.0157,0.461749,0.887011,1
10863,13.05,0.1449,0.0284,15.0,0.1165,-0.27144,-0.962455,0
1551,1.85,0.0,0.018,0.0,-0.018,0.465615,0.884988,1
10864,13.0667,0.144733,0.029,15.0,0.115733,-0.275637,-0.961262,0
1552,1.8667,0.0,0.015,0.0,-0.015,0.469472,0.882948,1
10865,13.0833,0.141767,0.0305,15.0,0.111267,-0.279829,-0.96005,0
1553,1.8833,0.0,0.0155,0.0,-0.0155,0.47332,0.880891,1
10866,13.1,0.141133,0.0287,15.0,0.112433,-0.284015,-0.95882,0
1554,1.9,0.0,0.0147,0.0,-0.0147,0.477159,0.878817,1
10867,13.1167,0.144217,0.0273,15.0,0.116917,-0.288196,-0.957571,0
1555,1.9167,0.0,0.0169,0.0,-0.0169,0.480989,0.876727,1
10868,13.1333,0.14505,0.0305,15.0,0.11455,-0.292372,-0.956305,0
1556,1.9333,0.0,0.0186,0.0,-0.0186,0.48481,0.87462,1
10869,13.15,0.144617,0.0284,15.0,0.116217,-0.296542,-0.95502,0
1557,1.95,0.0,0.0169,0.0,-0.0169,0.488621,0.872496,1
10870,13.1667,0.1458,0.0297,15.0,0.1161,-0.300706,-0.953717,0
1558,1.9667,0.0,0.0132,0.0,-0.0132,0.492424,0.870356,1
10871,13.1833,0.142283,0.0278,15.0,0.114483,-0.304864,-0.952396,0
1559,1.9833,0.0,0.0154,0.0,-0.0154,0.496217,0.868199,1
10872,13.2,0.142017,0.0979,15.0,0.044117,-0.309017,-0.951057,0
1560,2.0,0.0,0.0143,0.0,-0.0143,0.5,0.866025,1
10873,13.2167,0.143483,0.0966,15.0,0.046883,-0.313164,-0.949699,0
1561,2.0167,0.0,0.0147,0.0,-0.0147,0.503774,0.863836,1
10874,13.2333,0.142283,0.0977,15.0,0.044583,-0.317305,-0.948324,0
1562,2.0333,0.0,0.0122,0.0,-0.0122,0.507538,0.861629,1
10875,13.25,0.147067,0.0986,15.0,0.048467,-0.321439,-0.94693,0
1563,2.05,0.0,0.0128,0.0,-0.0128,0.511293,0.859406,1
10876,13.2667,0.14235,0.0947,15.0,0.04765,-0.325568,-0.945519,0
1564,2.0667,0.0,0.0153,0.0,-0.0153,0.515038,0.857167,1
10877,13.2833,0.1402,0.1002,15.0,0.04,-0.329691,-0.944089,0
1565,2.0833,0.0,0.018,0.0,-0.018,0.518773,0.854912,1
10878,13.3,0.14245,0.0945,15.0,0.04795,-0.333807,-0.942641,0
1566,2.1,0.0,0.0177,0.0,-0.0177,0.522499,0.85264,1
10879,13.3167,0.139233,0.0984,15.0,0.040833,-0.337917,-0.941176,0
1567,2.1167,0.0,0.0176,0.0,-0.0176,0.526214,0.850352,1
10880,13.3333,0.1418,0.0947,15.0,0.0471,-0.34202,-0.939693,0
1568,2.1333,0.0,0.0166,0.0,-0.0166,0.529919,0.848048,1
10881,13.35,0.143267,0.0951,15.0,0.048167,-0.346117,-0.938191,0
1569,2.15,0.0,0.0188,0.0,-0.0188,0.533615,0.845728,1
10882,13.3667,0.1432,0.0954,15.0,0.0478,-0.350207,-0.936672,0
1570,2.1667,0.0,0.0158,0.0,-0.0158,0.5373,0.843391,1
10883,13.3833,0.14255,0.0988,15.0,0.04375,-0.354291,-0.935135,0
1571,2.1833,0.0,0.0153,0.0,-0.0153,0.540974,0.841039,1
10884,13.4,0.139067,0.0945,15.0,0.044567,-0.358368,-0.93358,0
1572,2.2,0.0,0.0176,0.0,-0.0176,0.544639,0.838671,1
10885,13.4167,0.14025,0.0968,15.0,0.04345,-0.362438,-0.932008,0
1573,2.2167,0.0,0.0164,0.0,-0.0164,0.548293,0.836286,1
10886,13.4333,0.142867,0.0957,15.0,0.047167,-0.366501,-0.930418,0
1574,2.2333,0.0,0.0167,0.0,-0.0167,0.551937,0.833886,1
10887,13.45,0.139817,0.0975,15.0,0.042317,-0.370557,-0.92881,0
1575,2.25,0.0,0.0162,0.0,-0.0162,0.55557,0.83147,1
10888,13.4667,0.138217,0.0988,15.0,0.039417,-0.374607,-0.927184,0
1576,2.2667,0.0,0.0157,0.0,-0.0157,0.559193,0.829038,1
10889,13.4833,0.139683,0.099,15.0,0.040683,-0.378649,-0.925541,0
1577,2.2833,0.0,0.0177,0.0,-0.0177,0.562805,0.82659,1
10890,13.5,0.141933,0.1003,15.0,0.041633,-0.382683,-0.92388,0
1578,2.3,0.0,0.0137,0.0,-0.0137,0.566406,0.824126,1
10891,13.5167,0.1353,0.0966,15.0,0.0387,-0.386711,-0.922201,0
1579,2.3167,0.0,0.0136,0.0,-0.0136,0.569997,0.821647,1
10892,13.5333,0.13875,0.0959,15.0,0.04285,-0.390731,-0.920505,0
1580,2.3333,0.0,0.0129,0.0,-0.0129,0.573576,0.819152,1
10893,13.55,0.137133,0.0942,15.0,0.042933,-0.394744,-0.918791,0
1581,2.35,0.0,0.0126,0.0,-0.0126,0.577145,0.816642,1
10894,13.5667,0.134083,0.0964,15.0,0.037683,-0.398749,-0.91706,0
1582,2.3667,0.0,0.0105,0.0,-0.0105,0.580703,0.814116,1
10895,13.5833,0.1403,0.0921,15.0,0.0482,-0.402747,-0.915311,0
1583,2.3833,0.0,0.0153,0.0,-0.0153,0.58425,0.811574,1
10896,13.6,0.13745,0.0969,15.0,0.04055,-0.406737,-0.913545,0
1584,2.4,0.0,0.0153,0.0,-0.0153,0.587785,0.809017,1
10897,13.6167,0.1342,0.0955,15.0,0.0387,-0.410719,-0.911762,0
1585,2.4167,0.0,0.013,0.0,-0.013,0.59131,0.806445,1
10898,13.6333,0.1345,0.0963,15.0,0.0382,-0.414693,-0.909961,0
1586,2.4333,0.0,0.016,0.0,-0.016,0.594823,0.803857,1
10899,13.65,0.133883,0.0961,15.0,0.037783,-0.41866,-0.908143,0
1587,2.45,0.0,0.0173,0.0,-0.0173,0.598325,0.801254,1
10900,13.6667,0.134033,0.0988,15.0,0.035233,-0.422618,-0.906308,0
1588,2.4667,0.0,0.0173,0.0,-0.0173,0.601815,0.798636,1
10901,13.6833,0.132367,0.0288,15.0,0.103567,-0.426569,-0.904455,0
1589,2.4833,0.0,0.0157,0.0,-0.0157,0.605294,0.796002,1
10902,13.7,0.138017,0.0294,15.0,0.108617,-0.430511,-0.902585,0
1590,2.5,0.0,0.0153,0.0,-0.0153,0.608761,0.793353,1
10903,13.7167,0.134267,0.0266,15.0,0.107667,-0.434445,-0.900698,0
1591,2.5167,0.0,0.0116,0.0,-0.0116,0.612217,0.79069,1
10904,13.7333,0.13635,0.0263,15.0,0.11005,-0.438371,-0.898794,0
1592,2.5333,0.0,0.016,0.0,-0.016,0.615661,0.788011,1
10905,13.75,0.1355,0.028,15.0,0.1075,-0.442289,-0.896873,0
1593,2.55,0.0,0.0171,0.0,-0.0171,0.619094,0.785317,1
10906,13.7667,0.134467,0.0278,15.0,0.106667,-0.446198,-0.894934,0
1594,2.5667,0.0,0.0148,0.0,-0.0148,0.622515,0.782608,1
10907,13.7833,0.1326,0.0277,15.0,0.1049,-0.450098,-0.892979,0
1595,2.5833,0.0,0.0156,0.0,-0.0156,0.625923,0.779884,1
10908,13.8,0.133767,0.0281,15.0,0.105667,-0.45399,-0.891007,0
1596,2.6,0.0,0.0156,0.0,-0.0156,0.62932,0.777146,1
10909,13.8167,0.1348,0.0285,15.0,0.1063,-0.457874,-0.889017,0
1597,2.6167,0.0,0.0169,0.0,-0.0169,0.632705,0.774393,1
10910,13.8333,0.1318,0.0261,15.0,0.1057,-0.461749,-0.887011,0
1598,2.6333,0.0,0.0172,0.0,-0.0172,0.636078,0.771625,1
10911,13.85,0.131633,0.0268,15.0,0.104833,-0.465615,-0.884988,0
1599,2.65,0.0,0.0176,0.0,-0.0176,0.639439,0.768842,1
10912,13.8667,0.1326,0.031,15.0,0.1016,-0.469472,-0.882948,0
1600,2.6667,0.0,0.0162,0.0,-0.0162,0.642788,0.766044,1
10913,13.8833,0.132083,0.0264,15.0,0.105683,-0.47332,-0.880891,0
1601,2.6833,0.0,0.015,0.0,-0.015,0.646124,0.763232,1
10914,13.9,0.130433,0.0308,15.0,0.099633,-0.477159,-0.878817,0
1602,2.7,0.0,0.0134,0.0,-0.0134,0.649448,0.760406,1
10915,13.9167,0.132767,0.03,15.0,0.102767,-0.480989,-0.876727,0
1603,2.7167,0.0,0.0153,0.0,-0.0153,0.65276,0.757565,1
10916,13.9333,0.1317,0.0275,15.0,0.1042,-0.48481,-0.87462,0
1604,2.7333,0.0,0.0148,0.0,-0.0148,0.656059,0.75471,1
10917,13.95,0.127983,0.0287,15.0,0.099283,-0.488621,-0.872496,0
1605,2.75,0.0,0.0174,0.0,-0.0174,0.659346,0.75184,1
10918,13.9667,0.128,0.0281,15.0,0.0999,-0.492424,-0.870356,0
1606,2.7667,0.0,0.0163,0.0,-0.0163,0.66262,0.748956,1
10919,13.9833,0.128017,0.0285,15.0,0.099517,-0.496217,-0.868199,0
1607,2.7833,0.0,0.0194,0.0,-0.0194,0.665882,0.746057,1
10920,14.0,0.130583,0.0249,15.0,0.105683,-0.5,-0.866025,0
1608,2.8,0.0,0.0135,0.0,-0.0135,0.669131,0.743145,1
10921,14.0167,0.127617,0.0314,15.0,0.096217,-0.503774,-0.863836,0
1609,2.8167,0.0,0.0138,0.0,-0.0138,0.672367,0.740218,1
10922,14.0333,0.130333,0.0309,15.0,0.099433,-0.507538,-0.861629,0
1610,2.8333,0.0,0.0196,0.0,-0.0196,0.67559,0.737277,1
10923,14.05,0.13315,0.0274,15.0,0.10575,-0.511293,-0.859406,0
1611,2.85,0.0,0.0153,0.0,-0.0153,0.678801,0.734323,1
10924,14.0667,0.1276,0.0285,15.0,0.0991,-0.515038,-0.857167,0
1612,2.8667,0.0,0.0175,0.0,-0.0175,0.681998,0.731354,1
10925,14.0833,0.129817,0.0302,15.0,0.099617,-0.518773,-0.854912,0
1613,2.8833,0.0,0.0121,0.0,-0.0121,0.685183,0.728371,1
10926,14.1,0.125217,0.0296,15.0,0.095617,-0.522499,-0.85264,0
1614,2.9,0.0,0.015,0.0,-0.015,0.688355,0.725374,1
10927,14.1167,0.128417,0.0266,15.0,0.101817,-0.526214,-0.850352,0
1615,2.9167,0.0,0.0196,0.0,-0.0196,0.691513,0.722364,1
10928,14.1333,0.1298,0.0285,15.0,0.1013,-0.529919,-0.848048,0
1616,2.9333,0.0,0.0153,0.0,-0.0153,0.694658,0.71934,1
10929,14.15,0.130933,0.0303,15.0,0.100633,-0.533615,-0.845728,0
1617,2.95,0.0,0.0154,0.0,-0.0154,0.69779,0.716302,1
10930,14.1667,0.129133,0.0285,15.0,0.100633,-0.5373,-0.843391,0
1618,2.9667,0.0,0.015,0.0,-0.015,0.700909,0.71325,1
10931,14.1833,0.1244,0.0311,15.0,0.0933,-0.540974,-0.841039,0
1619,2.9833,0.0,0.0174,0.0,-0.0174,0.704015,0.710185,1
10932,14.2,0.1235,0.0256,15.0,0.0979,-0.544639,-0.838671,0
1620,3.0,0.0,0.0165,0.0,-0.0165,0.707107,0.707107,1
10933,14.2167,0.128733,0.0256,15.0,0.103133,-0.548293,-0.836286,0
1621,3.0167,0.0,0.0137,0.0,-0.0137,0.710185,0.704015,1
10934,14.2333,0.122733,0.0297,15.0,0.093033,-0.551937,-0.833886,0
1622,3.0333,0.0,0.0151,0.0,-0.0151,0.71325,0.700909,1
10935,14.25,0.12835,0.0286,15.0,0.09975,-0.55557,-0.83147,0
1623,3.05,0.0,0.0148,0.0,-0.0148,0.716302,0.69779,1
10936,14.2667,0.1262,0.0291,15.0,0.0971,-0.559193,-0.829038,0
1624,3.0667,0.0,0.0143,0.0,-0.0143,0.71934,0.694658,1
10937,14.2833,0.12525,0.0277,15.0,0.09755,-0.562805,-0.82659,0
1625,3.0833,0.0,0.0171,0.0,-0.0171,0.722364,0.691513,1
10938,14.3,0.12565,0.0282,15.0,0.09745,-0.566406,-0.824126,0
1626,3.1,0.0,0.0159,0.0,-0.0159,0.725374,0.688355,1
10939,14.3167,0.1248,0.0294,15.0,0.0954,-0.569997,-0.821647,0
1627,3.1167,0.0,0.0177,0.0,-0.0177,0.728371,0.685183,1
10940,14.3333,0.1175,0.03,15.0,0.0875,-0.573576,-0.819152,0
1628,3.1333,0.0,0.0148,0.0,-0.0148,0.731354,0.681998,1
10941,14.35,0.1195,0.0287,15.0,0.0908,-0.577145,-0.816642,0
1629,3.15,0.0,0.0156,0.0,-0.0156,0.734323,0.678801,1
10942,14.3667,0.12215,0.0304,15.0,0.09175,-0.580703,-0.814116,0
1630,3.1667,0.0,0.0158,0.0,-0.0158,0.737277,0.67559,1
10943,14.3833,0.120233,0.0262,15.0,0.094033,-0.58425,-0.811574,0
1631,3.1833,0.0,0.0168,0.0,-0.0168,0.740218,0.672367,1
10944,14.4,0.1217,0.0271,15.0,0.0946,-0.587785,-0.809017,0
1632,3.2,0.0,0.0142,0.0,-0.0142,0.743145,0.669131,1
10945,14.4167,0.118267,0.0283,15.0,0.089967,-0.59131,-0.806445,0
1633,3.2167,0.0,0.0158,0.0,-0.0158,0.746057,0.665882,1
10946,14.4333,0.120583,0.0272,15.0,0.093383,-0.594823,-0.803857,0
1634,3.2333,0.0,0.0134,0.0,-0.0134,0.748956,0.66262,1
10947,14.45,0.119,0.029,15.0,0.09,-0.598325,-0.801254,0
1635,3.25,0.0,0.012,0.0,-0.012,0.75184,0.659346,1
10948,14.4667,0.12225,0.0285,15.0,0.09375,-0.601815,-0.798636,0
1636,3.2667,0.0,0.0163,0.0,-0.0163,0.75471,0.656059,1
10949,14.4833,0.117833,0.0292,15.0,0.088633,-0.605294,-0.796002,0
1637,3.2833,0.0,0.0159,0.0,-0.0159,0.757565,0.65276,1
10950,14.5,0.11425,0.03,15.0,0.08425,-0.608761,-0.793353,0
1638,3.3,0.0,0.0161,0.0,-0.0161,0.760406,0.649448,1
10951,14.5167,0.117633,0.0278,15.0,0.089833,-0.612217,-0.79069,0
1639,3.3167,0.0,0.0119,0.0,-0.0119,0.763232,0.646124,1
10952,14.5333,0.115467,0.0297,15.0,0.085767,-0.615661,-0.788011,0
1640,3.3333,0.0,0.018,0.0,-0.018,0.766044,0.642788,1
10953,14.55,0.116233,0.0297,15.0,0.086533,-0.619094,-0.785317,0
1641,3.35,0.0,0.017,0.0,-0.017,0.768842,0.639439,1
10954,14.5667,0.114933,0.0302,15.0,0.084733,-0.622515,-0.782608,0
1642,3.3667,0.0,0.0192,0.0,-0.0192,0.771625,0.636078,1
10955,14.5833,0.1158,0.0278,15.0,0.088,-0.625923,-0.779884,0
1643,3.3833,0.0,0.0165,0.0,-0.0165,0.774393,0.632705,1
10956,14.6,0.113283,0.0249,15.0,0.088383,-0.62932,-0.777146,0
1644,3.4,0.0,0.0182,0.0,-0.0182,0.777146,0.62932,1
10957,14.6167,0.116917,0.0275,15.0,0.089417,-0.632705,-0.774393,0
1645,3.4167,0.0,0.0189,0.0,-0.0189,0.779884,0.625923,1
10958,14.6333,0.113183,0.0283,15.0,0.084883,-0.636078,-0.771625,0
1646,3.4333,0.0,0.0153,0.0,-0.0153,0.782608,0.622515,1
10959,14.65,0.1125,0.0275,15.0,0.085,-0.639439,-0.768842,0
1647,3.45,0.0,0.0197,0.0,-0.0197,0.785317,0.619094,1
10960,14.6667,0.115967,0.0294,15.0,0.086567,-0.642788,-0.766044,0
1648,3.4667,0.0,0.0156,0.0,-0.0156,0.788011,0.615661,1
10961,14.6833,0.116783,0.0301,15.0,0.086683,-0.646124,-0.763232,0
1649,3.4833,0.0,0.0121,0.0,-0.0121,0.79069,0.612217,1
10962,14.7,0.117067,0.031,15.0,0.086067,-0.649448,-0.760406,0
1650,3.5,0.0,0.0901,0.0,-0.0901,0.793353,0.608761,1
10963,14.7167,0.115017,0.0272,15.0,0.087817,-0.65276,-0.757565,0
1651,3.5167,0.0,0.0938,0.0,-0.0938,0.796002,0.605294,1
10964,14.7333,0.113717,0.0286,15.0,0.085117,-0.656059,-0.75471,0
1652,3.5333,0.0,0.0944,0.0,-0.0944,0.798636,0.601815,1
10965,14.75,0.108933,0.026,15.0,0.082933,-0.659346,-0.75184,0
1653,3.55,0.0,0.0951,0.0,-0.0951,0.801254,0.598325,1
10966,14.7667,0.113567,0.0287,15.0,0.084867,-0.66262,-0.748956,0
1654,3.5667,0.0,0.0951,0.0,-0.0951,0.803857,0.594823,1
10967,14.7833,0.109917,0.0279,15.0,0.082017,-0.665882,-0.746057,0
